"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65"
1990,6.32229,4.18017,5.01067,4.82274,6.69332,3.45658,2.53994,1.97144,3.86561,2.30692,2.87354,6.03312,2.33624,1.51013,1.15051,0.84716,0.907317,0.842607,0.665729,0.612028,0.57431,0.634799,0.49087,0.450046,0.4178,0.385798,0.422185,0.401305,0.313527,0.586575,0.362005,0.334465,0.309604,0.287061,0.266319,0.247188,0.229444,0.213044,0.197889,0.183729,0.170534,0.158332,0.147009,0.136441,0.126659,0.117532,0.109005,0.100985,0.0934776,0.0864797,0.0799543,0.0738494,0.068196,0.0630148,0.0582693,0.0539096,0.049885,0.0461636,0.0427347,0.039594,0.0367279,0.0341045,0.0316888,0.0294541,0.0273781,0.361461
1991,6.2198,5.87846,3.88672,4.65892,4.48272,6.19803,3.152,2.2493,1.69412,3.25999,1.93001,2.39772,5.03022,1.94745,1.25873,0.958963,0.706113,0.756251,0.702314,0.554886,0.510126,0.478688,0.529105,0.409141,0.375114,0.348237,0.321563,0.351891,0.334488,0.261325,0.488911,0.301732,0.278777,0.258056,0.239266,0.221978,0.206031,0.191242,0.177572,0.16494,0.153138,0.14214,0.13197,0.122532,0.113724,0.10557,0.0979633,0.0908556,0.0841714,0.0779137,0.072081,0.066642,0.0615535,0.0568414,0.0525229,0.0485675,0.0449337,0.0415792,0.0384774,0.0356194,0.0330016,0.0306127,0.0284261,0.0264127,0.02455,0.324098
1992,16.997,5.78316,5.46578,3.61386,4.33121,4.16076,5.71765,2.8749,2.02806,1.51654,2.90931,1.72064,2.13695,4.48276,1.73546,1.1217,0.854563,0.629239,0.673919,0.625854,0.494476,0.454589,0.426573,0.471502,0.364598,0.334275,0.310324,0.286554,0.313581,0.298073,0.232875,0.435683,0.268882,0.248427,0.229961,0.213217,0.197811,0.183601,0.170421,0.15824,0.146983,0.136466,0.126665,0.117602,0.109192,0.101343,0.094077,0.0872981,0.0809642,0.0750077,0.0694312,0.0642335,0.0593867,0.0548522,0.0506531,0.0468048,0.04328,0.0400418,0.0370525,0.0342884,0.0317416,0.0294087,0.0272799,0.0253314,0.0235371,0.310691
1993,42.5898,15.8037,5.37718,5.08208,3.35915,4.01399,3.81639,5.15101,2.54429,1.77504,1.32098,2.53003,1.49559,1.85718,3.89571,1.50816,0.974787,0.742635,0.546823,0.58565,0.543881,0.42971,0.395048,0.370701,0.409745,0.316844,0.290493,0.269679,0.249022,0.272509,0.259032,0.202373,0.378618,0.233664,0.215888,0.199841,0.18529,0.171902,0.159553,0.1481,0.137514,0.127732,0.118592,0.110075,0.102199,0.0948901,0.088069,0.081755,0.0758639,0.0703596,0.0651833,0.0603372,0.0558203,0.0516083,0.0476678,0.0440186,0.0406744,0.0376112,0.0347972,0.0321994,0.0297973,0.0275841,0.0255568,0.0237068,0.0220135,0.290451
1994,38.9489,39.5999,14.6943,4.99969,4.72121,3.0932,3.58034,3.21643,4.10187,1.95568,1.34377,0.994905,1.90258,1.12417,1.39578,2.92772,1.1334,0.73256,0.558095,0.41094,0.440119,0.408729,0.322929,0.29688,0.278584,0.307925,0.238109,0.218306,0.202665,0.187141,0.204791,0.194663,0.152084,0.284533,0.1756,0.162241,0.150182,0.139246,0.129185,0.119905,0.111298,0.103342,0.0959909,0.0891224,0.0827217,0.076803,0.0713103,0.0661842,0.0614392,0.057012,0.0528755,0.0489855,0.0453437,0.0419492,0.0387839,0.0358225,0.0330802,0.0305669,0.028265,0.0261502,0.024198,0.0223928,0.0207296,0.0192061,0.0178158,0.234819
1995,13.3407,36.2147,36.82,13.6627,4.64715,4.37384,2.83277,3.21367,2.83007,3.5646,1.69042,1.15939,0.857923,1.64036,0.969188,1.20333,2.52404,0.977124,0.631551,0.481141,0.354277,0.379432,0.352371,0.278401,0.255944,0.240171,0.265467,0.205277,0.188205,0.17472,0.161337,0.176553,0.167822,0.131114,0.2453,0.151387,0.13987,0.129473,0.120046,0.111372,0.103371,0.0959511,0.0890927,0.082755,0.0768336,0.0713155,0.0662129,0.0614775,0.0570583,0.0529675,0.0491508,0.0455847,0.0422311,0.0390914,0.036165,0.0334361,0.0308831,0.0285189,0.0263522,0.0243676,0.0225445,0.0208614,0.0193051,0.0178712,0.0165578,0.2178
1996,11.7608,12.4041,33.6724,34.2351,12.7015,4.31341,4.03779,2.59079,2.91214,2.54983,3.20363,1.51795,1.04083,0.770134,1.47247,0.869987,1.08016,2.26568,0.877107,0.566906,0.431892,0.318014,0.340594,0.316302,0.249905,0.229746,0.215587,0.238294,0.184265,0.16894,0.156836,0.144823,0.158482,0.150644,0.117693,0.220191,0.135891,0.125553,0.116221,0.107758,0.0999722,0.0927905,0.0861297,0.0799733,0.0742843,0.068969,0.0640157,0.0594354,0.0551848,0.0512179,0.0475458,0.0441198,0.0409187,0.0379083,0.03509,0.0324632,0.0300136,0.0277219,0.0255997,0.0236548,0.0218734,0.0202368,0.018726,0.0173291,0.016042,0.210369
1997,8.81866,10.9352,11.5333,31.3085,31.8257,11.781,3.96334,3.64349,2.29452,2.54918,2.22099,2.78593,1.3194,0.904571,0.669285,1.27964,0.756049,0.938697,1.96895,0.762234,0.492659,0.375328,0.276364,0.295987,0.274877,0.217175,0.199657,0.187352,0.207085,0.160132,0.146815,0.136295,0.125855,0.137725,0.130914,0.102279,0.191353,0.118094,0.10911,0.100999,0.0936453,0.086879,0.0806379,0.0748494,0.0694993,0.0645554,0.0599363,0.0556317,0.0516512,0.0479573,0.0445099,0.0413188,0.0383415,0.0355596,0.0329435,0.0304943,0.0282115,0.0260828,0.0240912,0.022247,0.0205568,0.0190087,0.0175865,0.0162735,0.0150595,0.196758
1998,34.9199,8.19957,10.1675,10.7237,29.1022,29.4955,10.8006,3.56346,3.21248,1.99857,2.20879,1.92103,2.4084,1.14043,0.781834,0.578464,1.10598,0.653449,0.81131,1.70175,0.658794,0.425802,0.324393,0.23886,0.25582,0.237574,0.187703,0.172562,0.161927,0.178982,0.138401,0.126891,0.117799,0.108776,0.119035,0.113148,0.0883993,0.165385,0.102068,0.0943028,0.0872932,0.080937,0.075089,0.0696948,0.0646919,0.0600678,0.0557948,0.0518025,0.0480821,0.0446418,0.0414492,0.0384696,0.0357116,0.0331383,0.030734,0.0284729,0.0263561,0.024383,0.0225432,0.0208219,0.0192279,0.0177671,0.0164291,0.0151999,0.0140651,0.183073
1999,13.0362,32.4685,7.62395,9.45374,9.9669,26.9438,26.9474,9.64418,3.11083,2.76524,1.70987,1.8858,1.63909,2.05454,0.972818,0.666912,0.493432,0.943407,0.557393,0.692048,1.45159,0.561952,0.36321,0.276708,0.203747,0.218214,0.202651,0.160111,0.147195,0.138124,0.152672,0.118056,0.108238,0.100483,0.0927859,0.101537,0.0965155,0.0754046,0.141074,0.0870637,0.0804403,0.0744611,0.0690393,0.0640509,0.0594497,0.0551822,0.0512378,0.047593,0.0441876,0.041014,0.0380795,0.0353562,0.0328146,0.030462,0.028267,0.0262161,0.0242874,0.0224817,0.0207987,0.0192293,0.0177611,0.0164014,0.0151553,0.014014,0.0129655,0.168158
2000,4.30227,12.121,30.1891,7.08874,8.78934,9.25875,24.9559,24.8301,8.84065,2.84248,2.52319,1.55947,1.71967,1.49464,1.87345,0.88707,0.608127,0.449938,0.86025,0.508261,0.631047,1.32364,0.512418,0.331194,0.252317,0.185788,0.19898,0.184788,0.145998,0.134221,0.125949,0.139214,0.10765,0.0986971,0.0916254,0.0846072,0.092587,0.088008,0.068758,0.128638,0.0793893,0.0733498,0.0678977,0.0629537,0.058405,0.0542094,0.0503181,0.0467214,0.0433978,0.0402926,0.0373988,0.0347229,0.0322397,0.0299221,0.0277769,0.0257754,0.0239052,0.0221465,0.0205001,0.0189654,0.0175343,0.0161955,0.0149557,0.0138194,0.0127787,0.165159
2001,3.83766,4.00024,11.2701,28.0698,6.59036,8.16182,8.56077,22.8963,22.6041,8.00906,2.56973,2.27948,1.40855,1.55315,1.34988,1.692,0.801152,0.549225,0.406358,0.776928,0.459032,0.569925,1.19544,0.462786,0.299115,0.227878,0.167793,0.179707,0.16689,0.131856,0.12122,0.11375,0.12573,0.0972233,0.0891375,0.0827508,0.0764123,0.0836192,0.0794838,0.0620982,0.116179,0.0716998,0.0662453,0.0613212,0.0568562,0.052748,0.0489588,0.0454444,0.0421961,0.0391944,0.0363899,0.0337764,0.0313597,0.029117,0.0270239,0.0250865,0.0232788,0.0215898,0.0200015,0.0185145,0.0171284,0.015836,0.0146268,0.0135071,0.0124809,0.160703
2002,3.53242,3.56825,3.71942,10.4789,26.096,6.1187,7.53866,7.83219,20.7462,20.3583,7.19474,2.30647,2.04543,1.26383,1.39355,1.21116,1.51811,0.718816,0.49278,0.364596,0.697081,0.411856,0.511352,1.07258,0.415224,0.268374,0.204458,0.150548,0.161238,0.149738,0.118305,0.108762,0.102059,0.112809,0.0872314,0.0799766,0.0742463,0.0685592,0.0750254,0.071315,0.0557162,0.104239,0.0643311,0.0594371,0.0550191,0.0510129,0.047327,0.0439272,0.0407739,0.0378595,0.0351663,0.03265,0.0303051,0.0281368,0.0261246,0.0242466,0.0225083,0.0208864,0.019371,0.0179459,0.0166117,0.0153681,0.0142085,0.0131236,0.0121189,0.155385
2003,2.57951,3.28444,3.31775,3.45831,9.7423,24.2378,5.66443,6.94041,7.17163,18.9324,18.5512,6.55279,2.10035,1.86256,1.15082,1.26893,1.10285,1.38235,0.654535,0.448713,0.331991,0.634744,0.375025,0.465624,0.976662,0.378092,0.244375,0.186175,0.137085,0.146819,0.136348,0.107726,0.099036,0.0929325,0.102721,0.0794307,0.0728246,0.0676067,0.0624282,0.0683162,0.0649376,0.0507337,0.0949172,0.0585782,0.0541218,0.050099,0.046451,0.0430947,0.0399989,0.0371277,0.0344738,0.0320215,0.0297303,0.0275951,0.0256206,0.0237883,0.0220783,0.0204955,0.0190186,0.0176387,0.016341,0.0151262,0.0139938,0.0129379,0.01195,0.152525
2004,3.10974,2.39843,3.05387,3.08484,3.21514,9.04695,22.4246,5.20856,6.34388,6.53093,17.2131,16.857,5.95334,1.90811,1.69206,1.04547,1.15276,1.00189,1.2558,0.594614,0.407634,0.301598,0.576635,0.340693,0.422997,0.887251,0.343479,0.222003,0.169131,0.124536,0.133378,0.123865,0.0978636,0.0899695,0.0844248,0.0933168,0.072159,0.0661577,0.0614175,0.0567131,0.062062,0.0589927,0.0460892,0.0862277,0.0532155,0.0491671,0.0455125,0.0421986,0.0391495,0.0363371,0.0337287,0.0313178,0.02909,0.0270085,0.0250688,0.0232751,0.0216106,0.0200571,0.0186191,0.0172775,0.0160239,0.0148451,0.0137414,0.0127127,0.0117535,0.149417
2005,24.1745,2.89143,2.23005,2.83949,2.86801,2.98654,8.38002,20.6747,4.78041,5.80603,5.96988,15.7277,15.4003,5.43867,1.74313,1.54575,0.955069,1.05309,0.915255,1.14722,0.543199,0.372387,0.27552,0.526774,0.311234,0.386422,0.810532,0.313779,0.202807,0.154506,0.113767,0.121845,0.113155,0.0894016,0.08219,0.0771247,0.0852478,0.0659195,0.0604372,0.0561068,0.0518092,0.0566956,0.0538917,0.0421039,0.0787718,0.0486141,0.0449157,0.0415771,0.0385497,0.0357643,0.0331951,0.0308123,0.0286099,0.0265747,0.0246732,0.0229011,0.0212626,0.019742,0.0183228,0.0170092,0.0157835,0.0146384,0.0135614,0.0125532,0.0116135,0.147235
2006,8.85288,22.4774,2.68845,2.0735,2.63975,2.66271,2.76148,7.69884,18.8787,4.34866,5.27282,5.41844,14.2723,13.9744,4.93503,1.5817,1.4026,0.866619,0.95556,0.830491,1.04097,0.492892,0.3379,0.250003,0.477989,0.28241,0.350634,0.735467,0.284719,0.184024,0.140197,0.103231,0.110561,0.102675,0.0811219,0.0745782,0.0699821,0.0773529,0.0598146,0.05484,0.0509107,0.0470111,0.0514449,0.0489007,0.0382046,0.0714766,0.0441118,0.040756,0.0377266,0.0349796,0.0324521,0.0301209,0.0279587,0.0259602,0.0241135,0.0223881,0.0207802,0.0192934,0.0179136,0.0166259,0.0154339,0.0143218,0.0132827,0.0123055,0.0113906,0.144137
2007,4.43088,8.23139,20.8995,2.49972,1.92768,2.45112,2.46286,2.53807,7.03286,17.1802,3.95082,4.78767,4.919,12.9561,12.6855,4.47982,1.4358,1.27322,0.786678,0.867415,0.753883,0.944947,0.447426,0.30673,0.226942,0.433897,0.256359,0.31829,0.667624,0.258455,0.167049,0.127265,0.0937085,0.100362,0.0932041,0.0736389,0.0676988,0.0635266,0.0702175,0.054297,0.0497813,0.0462144,0.0426746,0.0466994,0.0443899,0.0346804,0.0648832,0.0400427,0.0369965,0.0342465,0.0317529,0.0294586,0.0273424,0.0253796,0.0235656,0.0218892,0.020323,0.0188634,0.0175137,0.0162612,0.0150923,0.0140102,0.0130007,0.0120574,0.0111704,0.141181
2008,3.82273,4.11983,7.65354,19.4323,2.32385,1.78942,2.26507,2.25968,2.3129,6.38189,15.5609,3.57611,4.3327,4.45128,11.7239,11.479,4.05374,1.29924,1.15212,0.711856,0.784914,0.682181,0.855072,0.404871,0.277557,0.205357,0.392628,0.231976,0.288017,0.604126,0.233874,0.151161,0.11516,0.0847958,0.0908166,0.0843394,0.066635,0.0612599,0.0574845,0.063539,0.0491328,0.0450465,0.0418189,0.0386157,0.0422578,0.0401679,0.031382,0.0587121,0.0362342,0.0334777,0.0309893,0.0287328,0.0266568,0.0247418,0.0229658,0.0213242,0.0198073,0.01839,0.0170693,0.015848,0.0147146,0.0136568,0.0126777,0.0117642,0.0109106,0.137861
2009,6.59819,3.55437,3.83061,7.11625,18.0655,2.15741,1.65352,2.07646,2.05539,2.09359,5.76457,14.0456,3.22715,3.90966,4.01658,10.5789,10.3579,3.65783,1.17235,1.0396,0.642331,0.708254,0.615554,0.77156,0.365328,0.250448,0.1853,0.354281,0.20932,0.259887,0.545122,0.211032,0.136397,0.103913,0.076514,0.0819468,0.0761022,0.0601269,0.0552768,0.0518701,0.0573333,0.0443341,0.040647,0.0377346,0.0348442,0.0381306,0.0362448,0.0283169,0.0529779,0.0326953,0.030208,0.0279626,0.0259266,0.0240533,0.0223253,0.0207227,0.0192415,0.0178728,0.0165939,0.0154021,0.0143001,0.0132774,0.012323,0.0114395,0.0106152,0.134242
2010,5.08755,6.13499,3.30485,3.5617,6.61597,16.7773,1.99581,1.5192,1.89475,1.86753,1.89874,5.2248,12.728,2.92426,3.54266,3.63952,9.58581,9.38551,3.31444,1.06229,0.942003,0.582031,0.641765,0.557767,0.699127,0.331032,0.226937,0.167905,0.321022,0.189669,0.23549,0.493948,0.191221,0.123593,0.0941579,0.069331,0.0742538,0.0689579,0.0544824,0.0500876,0.0470007,0.051951,0.0401721,0.0368311,0.0341921,0.0315731,0.034551,0.0328422,0.0256586,0.0480044,0.029626,0.0273722,0.0253376,0.0234926,0.0217952,0.0202295,0.0187773,0.0174352,0.0161949,0.0150361,0.0139562,0.0129577,0.012031,0.0111661,0.0103656,0.131258
2011,3.3427,4.7304,5.70431,3.07285,3.31125,6.14393,15.5267,1.83687,1.39087,1.72903,1.70174,1.7293,4.75781,11.5899,2.66273,3.2258,3.314,8.72844,8.54605,3.01799,0.967278,0.857748,0.529973,0.584364,0.507879,0.636596,0.301424,0.206639,0.152887,0.292309,0.172705,0.214427,0.449768,0.174117,0.112538,0.0857362,0.0631299,0.0676124,0.0627901,0.0496093,0.0456076,0.0427968,0.0473044,0.036579,0.0335369,0.0311339,0.0287492,0.0314607,0.0299048,0.0233637,0.0437108,0.0269762,0.0249239,0.0230713,0.0213914,0.0198458,0.0184201,0.0170979,0.0158757,0.0147464,0.0136912,0.0127079,0.0117987,0.0109549,0.0101674,0.128956
2012,11.5833,3.10804,4.39832,5.30386,2.85667,3.07372,5.67593,14.2312,1.6708,1.25913,1.562,1.53624,1.56078,4.29388,10.4595,2.40303,2.91117,2.99076,7.87709,7.71249,2.72362,0.872933,0.774086,0.478281,0.527366,0.458342,0.574504,0.272024,0.186484,0.137975,0.263798,0.15586,0.193512,0.405899,0.157134,0.101562,0.0773737,0.0569724,0.0610177,0.0566658,0.0447706,0.0411592,0.0386226,0.0426905,0.0330112,0.0302658,0.0280972,0.025945,0.0283921,0.0269879,0.0210848,0.0394474,0.024345,0.0224929,0.020821,0.0193049,0.0179101,0.0166235,0.0154302,0.0143273,0.0133081,0.0123558,0.0114684,0.0106479,0.00988638,0.125554
2013,4.82321,10.7701,2.88985,4.08955,4.93033,2.64976,2.83229,5.17541,12.8472,1.49899,1.12655,1.3962,1.37276,1.39457,3.8365,9.34528,2.14703,2.60104,2.67215,7.03792,6.89085,2.43346,0.779936,0.691619,0.427327,0.471184,0.409513,0.5133,0.243044,0.166617,0.123276,0.235695,0.139255,0.172897,0.362657,0.140394,0.0907418,0.0691308,0.0509029,0.0545172,0.0506289,0.040001,0.0367743,0.0345079,0.0381425,0.0294944,0.0270414,0.0251039,0.023181,0.0253673,0.0241128,0.0188386,0.0352449,0.0217514,0.0200967,0.0186029,0.0172483,0.016002,0.0148525,0.0137863,0.0128009,0.0118903,0.0110395,0.0102467,0.00951352,0.121011
2014,15.7032,4.48461,10.0141,2.68698,3.80179,4.57597,2.44634,2.59193,4.69587,11.595,1.34973,1.01357,1.25587,1.2347,1.25428,3.45053,8.40509,1.93102,2.33935,2.40331,6.32984,6.19757,2.18864,0.701467,0.622036,0.384335,0.423779,0.368312,0.461657,0.218591,0.149854,0.110873,0.211982,0.125245,0.155502,0.32617,0.126269,0.0816124,0.0621756,0.0457816,0.0490323,0.0455352,0.0359765,0.0330745,0.0310361,0.034305,0.026527,0.0243208,0.0225782,0.0208488,0.0228152,0.0216868,0.0169433,0.0316989,0.019563,0.0180748,0.0167313,0.015513,0.0143921,0.0133582,0.0123993,0.011513,0.010694,0.00992885,0.00921576,0.117393
2015,39.1397,14.6008,4.16979,9.31105,2.49807,3.53079,4.23513,2.25109,2.37169,4.28184,10.5565,1.22821,0.922164,1.14255,1.12328,1.14108,3.13913,7.64655,1.75675,2.12823,2.18642,5.75859,5.63826,1.99112,0.638162,0.565899,0.349649,0.385534,0.335073,0.419994,0.198864,0.13633,0.100867,0.192851,0.113942,0.141468,0.296734,0.114874,0.0742471,0.0565645,0.0416499,0.0446073,0.0414258,0.0327297,0.0300896,0.0282352,0.0312091,0.024133,0.0221259,0.0205406,0.0189673,0.0207562,0.0197297,0.0154142,0.0288382,0.0177975,0.0164436,0.0152213,0.014113,0.0130933,0.0121527,0.0112803,0.010474,0.00972894,0.0090328,0.115183
2016,5.8123,36.3921,13.5758,3.87706,8.65626,2.31965,3.26672,3.89578,2.05934,2.16226,3.89786,9.60477,1.11729,0.838844,1.03931,1.02176,1.03796,2.85544,6.95551,1.59799,1.93589,1.98882,5.23817,5.12871,1.81117,0.580489,0.514757,0.31805,0.350692,0.304791,0.382038,0.180892,0.12401,0.0917515,0.175422,0.103645,0.128683,0.269917,0.104492,0.0675371,0.0514525,0.0378859,0.0405759,0.037682,0.0297718,0.0273703,0.0256835,0.0283886,0.021952,0.0201263,0.0186843,0.0172531,0.0188803,0.0179466,0.0140211,0.026232,0.0161891,0.0149575,0.0138457,0.0128375,0.01191,0.0110544,0.0102609,0.00952743,0.00884969,0.11299
2017,7.51558,5.40427,33.8373,12.6228,3.60449,8.03944,2.14716,3.007,3.56668,1.87904,1.97004,3.54955,8.74515,1.01725,0.763722,0.946226,0.930255,0.945,2.5997,6.33256,1.45487,1.76251,1.8107,4.76903,4.66937,1.64896,0.528499,0.468654,0.289565,0.319283,0.277494,0.347822,0.164691,0.112903,0.0835341,0.159711,0.094362,0.117158,0.245743,0.0951338,0.0614884,0.0468443,0.0344928,0.0369419,0.0343071,0.0271054,0.024919,0.0233832,0.0258461,0.019986,0.0183238,0.0170109,0.0157079,0.0171894,0.0163393,0.0127654,0.0238826,0.0147392,0.0136179,0.0126057,0.0116878,0.0108433,0.0100643,0.00934188,0.00867414,0.110927
2018,7.39386,6.98798,5.02489,31.4619,11.7335,3.34245,7.39884,1.95214,2.70219,3.18199,1.67104,1.75002,3.15204,7.76498,0.903204,0.678094,0.840132,0.825951,0.839042,2.30821,5.62252,1.29174,1.56489,1.60767,4.2343,4.14582,1.46407,0.469241,0.416106,0.257097,0.283483,0.24638,0.308822,0.146225,0.100244,0.0741678,0.141804,0.0837817,0.104022,0.218189,0.0844668,0.054594,0.0415919,0.0306252,0.0327998,0.0304604,0.0240662,0.0221249,0.0207614,0.0229481,0.017745,0.0162692,0.0151035,0.0139466,0.015262,0.0145072,0.0113341,0.0212047,0.0130865,0.012091,0.0111922,0.0103773,0.00962748,0.00893587,0.00829442,0.106191
2019,7.35434,6.8748,6.49742,4.67213,29.2447,10.8781,3.07376,6.71638,1.75029,2.40424,2.82157,1.48001,1.54939,2.79037,6.87377,0.799531,0.600257,0.743695,0.731141,0.742729,2.04325,4.97712,1.14346,1.38526,1.42313,3.74825,3.66992,1.29601,0.415377,0.368341,0.227585,0.250942,0.218098,0.273372,0.12944,0.0887368,0.0656541,0.125526,0.0741644,0.0920811,0.193143,0.0747709,0.0483271,0.0368176,0.0271098,0.0290347,0.0269639,0.0213037,0.0195852,0.0183782,0.0203139,0.0157081,0.0144017,0.0133698,0.0123457,0.0135101,0.012842,0.010033,0.0187707,0.0115843,0.010703,0.00990749,0.00918608,0.00852235,0.00791012,0.101344
2020,7.3219,6.83806,6.39218,6.04129,4.34282,27.1079,9.99487,2.78402,6.00002,1.55027,2.12149,2.48649,1.30372,1.36468,2.45761,6.05398,0.704173,0.528665,0.654995,0.643938,0.654144,1.79955,4.3835,1.00708,1.22004,1.25339,3.30119,3.23221,1.14144,0.365835,0.324409,0.200441,0.221013,0.192085,0.240767,0.114002,0.0781532,0.0578235,0.110554,0.0653188,0.0810986,0.170107,0.065853,0.0425632,0.0324263,0.0238764,0.0255717,0.0237479,0.0187628,0.0172493,0.0161862,0.017891,0.0138346,0.012684,0.0117752,0.0108732,0.0118988,0.0113103,0.00883638,0.0165319,0.0102027,0.0094265,0.00872582,0.00809046,0.00750589,0.0962231
2021,7.88506,6.8079,6.35802,5.94344,5.61567,4.02701,24.9452,9.08474,2.50079,5.3502,1.37791,1.88351,2.2068,1.15695,1.211,2.18084,5.37218,0.624868,0.469126,0.581228,0.571416,0.580473,1.59688,3.88981,0.893661,1.08263,1.11223,2.9294,2.86819,1.01288,0.324634,0.287873,0.177867,0.196121,0.170452,0.213651,0.101162,0.0693513,0.0513113,0.0981035,0.0579624,0.071965,0.150949,0.0584364,0.0377696,0.0287744,0.0211874,0.0226918,0.0210733,0.0166497,0.0153066,0.0143633,0.0158761,0.0122765,0.0112555,0.010449,0.00964866,0.0105587,0.0100365,0.0078412,0.01467,0.00905361,0.00836486,0.00774309,0.00717929,0.0920467
2022,7.8966,7.33152,6.32997,5.91167,5.52468,5.20701,3.70497,22.6635,8.15492,2.22809,4.75111,1.22222,1.67009,1.95654,1.02571,1.07362,1.93343,4.76272,0.553978,0.415904,0.515288,0.506589,0.514619,1.41572,3.44852,0.792276,0.95981,0.98605,2.59706,2.54279,0.897973,0.287804,0.255215,0.157688,0.173872,0.151114,0.189413,0.0896856,0.0614835,0.0454901,0.0869738,0.0513866,0.0638007,0.133824,0.0518069,0.0334847,0.02551,0.0187837,0.0201174,0.0186826,0.0147608,0.0135701,0.0127338,0.014075,0.0108837,0.00997856,0.00926359,0.00855403,0.00936081,0.00889786,0.00695163,0.0130057,0.00802649,0.00741587,0.00686465,0.0879689
