"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65"
1962,5.96459,11.2103,6.93009,6.3978,5.90597,5.453,5.03284,4.64382,4.28289,3.94998,3.64374,3.35971,3.09701,2.85567,2.6331,2.42687,2.23737,2.06186,1.89904,1.74729,1.60639,1.47592,1.35519,1.24325,1.14029,1.04638,0.960805,0.88267,0.811085,0.745394,0.685266,0.6305,0.580768,0.535484,0.494051,0.455997,0.420905,0.388437,0.35837,0.330607,0.305063,0.281579,0.259958,0.240022,0.221624,0.204639,0.188957,0.174476,0.161106,0.14876,0.13736,0.126834,0.117114,0.108139,0.0998524,0.0922005,0.085135,0.0786109,0.0725868,0.0670244,0.0618882,0.0571456,0.0527665,0.048723,0.0449893,0.542
1963,6.99772,5.50753,10.3513,6.39905,5.90753,5.45323,5.03426,4.64501,4.28461,3.95074,3.64326,3.36067,3.09866,2.85636,2.63377,2.42849,2.23829,2.06351,1.90164,1.75147,1.61152,1.48157,1.36123,1.24989,1.14664,1.05168,0.965071,0.886143,0.814081,0.748057,0.687472,0.632016,0.581506,0.535639,0.493873,0.45566,0.420563,0.388198,0.358253,0.330523,0.304917,0.281357,0.259698,0.239757,0.221371,0.204402,0.188737,0.174273,0.160918,0.148587,0.1372,0.126686,0.116978,0.108013,0.0997362,0.0920932,0.0850359,0.0785194,0.0725023,0.0669463,0.0618161,0.057079,0.052705,0.0486662,0.0449368,0.541376
1964,6.72987,6.4615,5.08549,9.55808,5.90867,5.45454,5.03382,4.64474,4.28324,3.94942,3.641,3.3574,3.0969,2.85543,2.63214,2.42702,2.23786,2.06258,1.90153,1.75237,1.61398,1.48502,1.36527,1.25437,1.15177,1.05663,0.969123,0.889315,0.816583,0.750177,0.689336,0.633507,0.582404,0.535858,0.493592,0.455105,0.419891,0.387549,0.357725,0.330131,0.304577,0.280981,0.259271,0.239312,0.220937,0.203994,0.188357,0.173922,0.160593,0.148286,0.136923,0.12643,0.116741,0.107795,0.0995346,0.091907,0.084864,0.0783607,0.0723558,0.066811,0.0616911,0.0569636,0.0525984,0.0485677,0.0448459,0.540288
1965,5.60057,6.21416,5.96636,4.6958,8.82564,5.45572,5.03569,4.64594,4.28549,3.95111,3.64279,3.35818,3.09656,2.85629,2.63358,2.42764,2.23845,2.06399,1.90233,1.75379,1.61622,1.48858,1.36964,1.25919,1.15691,1.06228,0.974535,0.893826,0.820219,0.753138,0.691891,0.635778,0.584286,0.537153,0.494225,0.455242,0.419745,0.387268,0.357438,0.329931,0.304481,0.280913,0.25915,0.239127,0.220719,0.203771,0.188144,0.173723,0.160409,0.148116,0.136765,0.126284,0.116607,0.107671,0.09942,0.0918012,0.0847663,0.0782704,0.0722724,0.066734,0.0616201,0.056898,0.0525378,0.0485118,0.0447942,0.539672
1966,5.49267,5.17141,5.73798,5.50916,4.33592,8.14801,5.03323,4.63897,4.27312,3.9373,3.62818,3.34438,3.08287,2.84263,2.62204,2.41759,2.22853,2.05486,1.89471,1.74631,1.60995,1.48366,1.36649,1.2573,1.15592,1.06203,0.975159,0.894607,0.820518,0.752948,0.691368,0.635145,0.583634,0.536365,0.493098,0.45369,0.417905,0.385319,0.355505,0.328123,0.302872,0.279509,0.257873,0.237896,0.219515,0.202616,0.187058,0.172713,0.159475,0.147253,0.135968,0.125548,0.115927,0.107043,0.0988403,0.0912659,0.084272,0.077814,0.071851,0.0663449,0.0612607,0.0565662,0.0522314,0.0482289,0.044533,0.53653
1967,5.33009,5.07178,4.77513,5.29828,5.08697,4.00325,7.51947,4.64072,4.27293,3.93326,3.62295,3.33808,3.07683,2.8362,2.61517,2.41223,2.22414,2.05021,1.89044,1.7431,1.60657,1.48112,1.36494,1.25715,1.15669,1.06342,0.977045,0.897128,0.823022,0.75486,0.692697,0.636045,0.584321,0.536932,0.493445,0.453641,0.417386,0.384464,0.354486,0.327058,0.301867,0.278636,0.257142,0.237238,0.21886,0.201949,0.186403,0.17209,0.158893,0.146714,0.13547,0.125088,0.115502,0.106651,0.0984778,0.0909312,0.0839629,0.0775286,0.0715874,0.0661015,0.061036,0.0563587,0.0520398,0.0480519,0.0443696,0.534567
1968,5.22255,4.92165,4.68313,4.40922,4.89219,4.69578,3.69066,6.91425,4.25503,3.91017,3.59593,3.31102,3.05029,2.81145,2.59154,2.38956,2.20412,2.03226,1.87333,1.72735,1.59272,1.46797,1.35335,1.24718,1.14869,1.05691,0.971678,0.892754,0.819731,0.752018,0.689738,0.632937,0.581173,0.533911,0.49061,0.450875,0.414504,0.381378,0.351296,0.323904,0.298842,0.275824,0.254598,0.234958,0.216772,0.199978,0.184527,0.170322,0.157244,0.145185,0.134056,0.123782,0.114296,0.105537,0.0974498,0.089982,0.0830864,0.0767193,0.0708401,0.0654115,0.0603989,0.0557704,0.0514966,0.0475503,0.0439064,0.528991
1969,6.06336,4.82235,4.54451,4.32427,4.07127,4.51605,4.32942,3.39424,6.3416,3.89535,3.57641,3.28784,3.02698,2.7885,2.57012,2.36908,2.18444,2.01491,1.8578,1.71252,1.57906,1.45599,1.34195,1.23717,1.14012,1.05008,0.966176,0.888265,0.816117,0.749362,0.687462,0.630528,0.578603,0.531283,0.488078,0.448494,0.41217,0.378922,0.348639,0.321139,0.296099,0.273189,0.252146,0.232742,0.214789,0.198163,0.182811,0.168686,0.155701,0.143745,0.132722,0.122548,0.113156,0.104485,0.0964777,0.0890843,0.0822575,0.0759539,0.0701334,0.0647589,0.0597963,0.055214,0.0509828,0.0470759,0.0434684,0.523718
1970,4.91679,5.59873,4.45282,4.19626,3.99277,3.75722,4.15759,3.96621,3.09277,5.75713,3.53004,3.23876,2.97672,2.74033,2.52437,2.32666,2.14465,1.9775,1.82403,1.6818,1.55029,1.42947,1.31806,1.21482,1.11997,1.03211,0.950605,0.874646,0.804116,0.738803,0.678372,0.622336,0.570795,0.52379,0.480952,0.44184,0.406006,0.373124,0.343025,0.315611,0.290716,0.268048,0.247308,0.228259,0.210693,0.194441,0.17939,0.165493,0.152706,0.14095,0.130128,0.120148,0.110939,0.102437,0.0945864,0.0873379,0.080645,0.0744649,0.0687585,0.0634894,0.058624,0.0541315,0.0499833,0.046153,0.0426162,0.513454
1971,4.67411,4.54002,5.16971,4.1116,3.87465,3.68583,3.46439,3.82458,3.63916,2.83278,5.26867,3.22947,2.96265,2.72286,2.50659,2.30904,2.12819,1.9617,1.80881,1.66844,1.53834,1.41804,1.30753,1.20563,1.1112,1.02443,0.94407,0.869516,0.800037,0.735523,0.675781,0.620505,0.569249,0.522105,0.479109,0.439925,0.40415,0.371373,0.341295,0.313764,0.288688,0.265918,0.245183,0.226212,0.208788,0.192721,0.177855,0.164088,0.151376,0.13968,0.128927,0.119027,0.109899,0.101475,0.0936985,0.0865179,0.0798878,0.0737657,0.0681129,0.0628932,0.0580736,0.0536232,0.049514,0.0457196,0.042216,0.508636
1972,4.51786,4.31594,4.19213,4.77356,3.79639,3.57556,3.39225,3.1712,3.48018,3.29806,2.56222,4.76182,2.91803,2.67671,2.45999,2.26458,2.08609,1.9227,1.77229,1.63416,1.50734,1.38981,1.28112,1.18128,1.08921,1.0039,0.925516,0.852914,0.785559,0.722788,0.664504,0.61053,0.560592,0.514284,0.471692,0.432848,0.397448,0.365127,0.335514,0.308341,0.283468,0.260814,0.240242,0.221509,0.20437,0.188628,0.174112,0.160682,0.148244,0.13676,0.126193,0.116478,0.107535,0.099288,0.0916774,0.0846513,0.0781641,0.0721741,0.0666432,0.0615362,0.0568205,0.0524662,0.0484456,0.0447331,0.0413051,0.497664
1973,5.08572,4.17166,3.98522,3.87089,4.40754,3.50263,3.28712,3.09607,2.87144,3.13417,2.96237,2.29908,4.27128,2.61712,2.4006,2.2062,2.03094,1.87086,1.72433,1.58944,1.46556,1.35182,1.24641,1.14894,1.05941,0.976835,0.900326,0.830026,0.764915,0.704509,0.648215,0.595944,0.547539,0.502753,0.461223,0.423026,0.388189,0.356441,0.327455,0.300898,0.276528,0.254221,0.233904,0.215455,0.198655,0.183284,0.169167,0.156148,0.144103,0.132949,0.122649,0.113173,0.104461,0.0964398,0.089044,0.0822186,0.0759175,0.0700995,0.0647276,0.0597673,0.0551872,0.050958,0.047053,0.0434472,0.0401178,0.483361
1974,4.88828,4.69601,3.85199,3.67983,3.57406,4.06605,3.21824,2.99559,2.79629,2.57756,2.80507,2.64825,2.05448,3.81635,2.33827,2.14479,1.97109,1.81451,1.67149,1.54057,1.42005,1.30937,1.20776,1.11358,1.0265,0.946506,0.872735,0.804379,0.741571,0.683398,0.62943,0.579135,0.532434,0.489188,0.449175,0.412071,0.377944,0.34682,0.318456,0.292558,0.268831,0.247059,0.227129,0.208977,0.192494,0.177484,0.163752,0.151139,0.139508,0.128746,0.118781,0.109579,0.101112,0.0933283,0.0861622,0.0795546,0.0734566,0.067827,0.0626291,0.0578296,0.0533979,0.0493059,0.0455275,0.0420386,0.0388171,0.467692
1975,4.08557,4.51369,4.33616,3.55682,3.39759,3.29612,3.72963,2.91973,2.68527,2.48612,2.28256,2.4802,2.34029,1.81525,3.37177,2.06584,1.89488,1.74142,1.60308,1.47672,1.36106,1.25458,1.1568,1.06703,0.983825,0.906889,0.836216,0.771041,0.71065,0.65516,0.603766,0.556087,0.511652,0.470393,0.432186,0.396835,0.364055,0.333905,0.306408,0.281348,0.258468,0.237506,0.21827,0.200663,0.184626,0.170064,0.156803,0.144671,0.133528,0.123252,0.113744,0.10494,0.0968103,0.0893302,0.0824534,0.0761223,0.0702846,0.0648972,0.0599236,0.0553313,0.0510911,0.0471758,0.0435606,0.0402225,0.0371401,0.447489
1976,4.96794,3.7725,4.16781,4.00388,3.28413,3.13515,3.03265,3.41123,2.6532,2.42934,2.24435,2.05887,2.23649,2.11013,1.63667,3.04004,1.86258,1.70844,1.57008,1.44535,1.33143,1.22714,1.13114,1.04298,0.962042,0.887026,0.81766,0.75394,0.695178,0.640729,0.590699,0.544361,0.501373,0.46131,0.424111,0.389663,0.35779,0.328236,0.301052,0.27626,0.253666,0.233038,0.214138,0.196795,0.18092,0.166461,0.153331,0.141375,0.130437,0.12039,0.111125,0.102553,0.0946149,0.0872851,0.0805409,0.0743407,0.0686326,0.0633693,0.0585119,0.0540276,0.0498872,0.0460642,0.0425342,0.0392747,0.036265,0.436946
1977,5.82134,4.58725,3.48342,3.84844,3.69686,3.02967,2.88054,2.76354,3.08067,2.3814,2.17399,2.00612,1.83959,1.99803,1.88507,1.46208,2.71573,1.66388,1.52618,1.40258,1.29116,1.18939,1.09623,1.01047,0.931715,0.859408,0.792396,0.730429,0.673507,0.621014,0.572374,0.527681,0.486287,0.447885,0.412096,0.378866,0.348093,0.31962,0.293218,0.268935,0.246788,0.226604,0.208176,0.191293,0.1758,0.161619,0.148702,0.136973,0.126293,0.116521,0.107546,0.0992698,0.0916123,0.0845211,0.0779732,0.0719486,0.0664098,0.0613107,0.0566089,0.0522697,0.0482638,0.0445651,0.0411499,0.0379965,0.0350847,0.422727
1978,7.99753,5.37526,4.23574,3.21649,3.55324,3.40892,2.77705,2.6085,2.46951,2.72802,2.09954,1.91341,1.76462,1.61782,1.75705,1.65768,1.28571,2.38811,1.46315,1.34207,1.23337,1.13539,1.0459,0.963979,0.888567,0.819313,0.755729,0.696801,0.64231,0.592255,0.546095,0.503323,0.464022,0.427622,0.393852,0.362381,0.333159,0.306099,0.281061,0.257845,0.23649,0.217015,0.199267,0.183062,0.168215,0.154592,0.142121,0.130763,0.120449,0.111057,0.102464,0.0945718,0.0872939,0.0805602,0.0743245,0.0685665,0.0632687,0.0583982,0.0539141,0.0497796,0.0459639,0.0424413,0.0391888,0.0361856,0.0334126,0.402582
1979,18.2087,7.38469,4.96336,3.91116,2.96973,3.27598,3.12208,2.50923,2.32232,2.17647,2.39256,1.83787,1.67384,1.54334,1.41485,1.53658,1.44966,1.12436,2.08842,1.27953,1.17364,1.07859,0.992905,0.914645,0.843005,0.777056,0.716493,0.660889,0.609356,0.561704,0.51793,0.477563,0.440158,0.405789,0.373957,0.344426,0.316904,0.291349,0.267685,0.24579,0.225486,0.206812,0.189781,0.17426,0.160089,0.147105,0.135191,0.124286,0.114353,0.105333,0.0971199,0.0896054,0.0827035,0.076339,0.0704503,0.0649971,0.0599618,0.0553288,0.0510695,0.0471482,0.0435325,0.0401957,0.0371151,0.0342708,0.0316445,0.381279
1980,7.58771,16.8134,6.8188,4.58302,3.61114,2.73896,3.0068,2.8379,2.25688,2.07378,1.93676,2.12615,1.63245,1.48653,1.37056,1.25643,1.36452,1.28733,0.998456,1.85456,1.13625,1.04222,0.957812,0.881721,0.812224,0.748606,0.690042,0.636261,0.586884,0.541121,0.498805,0.459933,0.424086,0.39087,0.36035,0.332082,0.305857,0.281418,0.258724,0.23771,0.218266,0.200237,0.183653,0.168529,0.154746,0.142162,0.130633,0.120053,0.110368,0.101548,0.093538,0.0862445,0.0795715,0.0734425,0.0677906,0.0625614,0.0577188,0.0532473,0.0491331,0.0453508,0.0418686,0.0386578,0.0356946,0.032959,0.0304332,0.366685
1981,5.30594,7.00627,15.525,6.29628,4.23139,3.32987,2.5117,2.72724,2.54357,2.00644,1.83639,1.71242,1.87888,1.44234,1.31333,1.21086,1.11002,1.2055,1.1373,0.882097,1.63843,1.00384,0.920761,0.84619,0.778966,0.717568,0.661365,0.609626,0.562112,0.518489,0.478059,0.440675,0.406333,0.374663,0.345318,0.318355,0.293382,0.270213,0.248621,0.228573,0.210007,0.19283,0.176901,0.162251,0.148889,0.136712,0.125595,0.115409,0.106062,0.0975061,0.0897135,0.0826372,0.0761937,0.0702983,0.0648836,0.0598904,0.0552705,0.0509923,0.0470419,0.0434072,0.0400657,0.0369893,0.0341526,0.0315348,0.029118,0.350838
1982,7.75264,4.89935,6.46939,14.3353,5.8129,3.90173,3.0571,2.28775,2.46347,2.2846,1.79717,1.64305,1.53154,1.68019,1.28976,1.17438,1.08274,0.992565,1.07795,1.01696,0.78876,1.46507,0.897618,0.823333,0.756652,0.696541,0.64164,0.591384,0.545119,0.502633,0.463626,0.427475,0.394046,0.363338,0.335019,0.308779,0.284669,0.262338,0.241621,0.222314,0.204387,0.187786,0.172426,0.158183,0.145082,0.133135,0.122246,0.112305,0.103197,0.094839,0.0871887,0.0802207,0.0738931,0.0681314,0.0628598,0.0580181,0.0535532,0.0494222,0.0455967,0.0420643,0.0388142,0.0358262,0.0330753,0.0305388,0.028198,0.339752
1983,3.4776,7.15856,4.52392,5.97363,13.2342,5.3584,3.57789,2.77695,2.05757,2.20071,2.03418,1.59808,1.46036,1.36103,1.49305,1.14609,1.04355,0.962116,0.881989,0.957858,0.903669,0.700888,1.30185,0.797618,0.731609,0.672357,0.618943,0.570158,0.5255,0.48439,0.446637,0.411976,0.379852,0.350147,0.32286,0.297696,0.274379,0.252955,0.233112,0.214703,0.197547,0.181617,0.166865,0.153217,0.14056,0.128919,0.118303,0.108627,0.0997937,0.0917003,0.0842734,0.0774754,0.0712836,0.065661,0.0605412,0.0558569,0.0515545,0.0475871,0.0439163,0.040517,0.0373781,0.0344901,0.031835,0.0293906,0.0271366,0.326958
1984,4.01308,3.21112,6.61001,4.17725,5.5152,12.2035,4.91626,3.2509,2.49692,1.83694,1.95793,1.80731,1.41918,1.29667,1.20841,1.3256,1.01755,0.926506,0.854205,0.783065,0.850424,0.802313,0.622276,1.15583,0.708156,0.649551,0.596945,0.549521,0.506208,0.46656,0.43006,0.396542,0.365768,0.337247,0.310874,0.286648,0.264306,0.243605,0.224583,0.206966,0.190622,0.17539,0.161247,0.14815,0.136032,0.124795,0.11446,0.105034,0.0964437,0.0886007,0.0814151,0.0748212,0.0687856,0.0632884,0.0582964,0.0537508,0.0495919,0.0457721,0.0422497,0.0389906,0.0359725,0.0331857,0.0306216,0.0282643,0.0260941,0.314379
1985,4.99511,3.70557,2.96505,6.10348,3.8565,5.08429,11.1889,4.46201,2.91891,2.22555,1.63145,1.73645,1.60208,1.25781,1.14917,1.07093,1.17478,0.901766,0.821084,0.757009,0.693963,0.753658,0.711021,0.55147,1.02432,0.627578,0.575642,0.529021,0.486994,0.448609,0.413472,0.381126,0.351421,0.324149,0.298873,0.275501,0.254031,0.234232,0.215886,0.199029,0.183416,0.168932,0.155433,0.142899,0.131292,0.120553,0.110595,0.101436,0.0930825,0.0854698,0.0785192,0.0721512,0.0663077,0.0609588,0.0560871,0.0516631,0.0476347,0.0439491,0.0405639,0.0374423,0.034554,0.0318794,0.0294097,0.0271373,0.0250482,0.301732
1986,8.95853,4.61234,3.42161,2.73784,5.63503,3.55502,4.65579,10.1125,3.97582,2.57575,1.95468,1.43025,1.52134,1.40331,1.10168,1.0065,0.937963,1.02891,0.7898,0.719136,0.663016,0.607798,0.660081,0.622738,0.482997,0.897133,0.549656,0.504168,0.463336,0.426527,0.392908,0.362133,0.333804,0.307787,0.283901,0.261764,0.241294,0.22249,0.205149,0.189081,0.174317,0.160642,0.147956,0.136134,0.125156,0.114991,0.105585,0.0968632,0.0888411,0.081525,0.0748575,0.06877,0.0631926,0.0580746,0.0533899,0.0491231,0.0452484,0.0417202,0.0384922,0.0355273,0.0327933,0.0302636,0.0279211,0.025758,0.0237678,0.286206
1987,5.99967,8.27205,4.2589,3.15941,2.52718,5.18661,3.23809,4.15957,8.85176,3.43211,2.20844,1.67144,1.22185,1.29925,1.19833,0.94072,0.859431,0.800906,0.878565,0.674391,0.614051,0.566132,0.518983,0.563626,0.53174,0.412419,0.766039,0.469337,0.430495,0.39563,0.3642,0.335494,0.309216,0.285026,0.262811,0.242416,0.223513,0.206034,0.189978,0.175171,0.161451,0.148844,0.137168,0.126336,0.116241,0.106868,0.0981874,0.0901562,0.0827089,0.0758591,0.0696121,0.0639189,0.0587209,0.0539585,0.0495884,0.0455883,0.0419449,0.0386364,0.0356238,0.0328675,0.0303358,0.0280013,0.0258413,0.0238411,0.0219941,0.264679
1988,5.79586,5.53992,7.63817,3.93254,2.91699,2.32971,4.74781,2.92229,3.69603,7.7823,3.00196,1.9278,1.45804,1.06561,1.13302,1.04498,0.820332,0.749443,0.698406,0.766126,0.588082,0.535465,0.493678,0.452563,0.491493,0.463687,0.359637,0.668,0.409271,0.3754,0.344997,0.317589,0.292557,0.269643,0.248548,0.229177,0.211391,0.194908,0.179666,0.165665,0.152753,0.140788,0.129795,0.119613,0.110168,0.101365,0.0931906,0.0856213,0.0786179,0.0721238,0.0661506,0.0607031,0.0557385,0.0512057,0.0470529,0.043242,0.0397538,0.0365768,0.0336917,0.0310646,0.0286611,0.0264534,0.0244177,0.0225341,0.0207899,0.249984
1989,4.49578,5.35173,5.1154,7.05285,3.63046,2.68723,2.12764,4.26352,2.57697,3.21917,6.73751,2.59283,1.6637,1.25794,0.919286,0.977411,0.901454,0.707654,0.646502,0.602475,0.660892,0.507304,0.461914,0.425867,0.3904,0.423982,0.399995,0.310238,0.576244,0.353053,0.323836,0.297609,0.273966,0.252372,0.232605,0.214408,0.197697,0.182355,0.168135,0.154987,0.142909,0.131771,0.12145,0.111967,0.103183,0.095035,0.0874412,0.0803901,0.0738605,0.067819,0.0622169,0.0570642,0.052365,0.0480823,0.0441722,0.0405897,0.0373024,0.0342933,0.0315526,0.0290638,0.0267976,0.0247242,0.0228198,0.0210637,0.0194389,0.233581
1990,6.32229,4.15127,4.94163,4.72338,6.50833,3.33544,2.43362,1.8791,3.669,2.17899,2.69855,5.62841,2.16334,1.38753,1.04898,0.766538,0.814989,0.751648,0.590053,0.539061,0.502351,0.55106,0.422996,0.385149,0.355093,0.32552,0.353521,0.333521,0.25868,0.480479,0.29438,0.270018,0.24815,0.228436,0.21043,0.193948,0.178776,0.164842,0.152049,0.140193,0.12923,0.119159,0.109872,0.101266,0.0933591,0.0860356,0.0792413,0.0729095,0.0670302,0.0615857,0.0565483,0.0518772,0.0475808,0.0436625,0.0400916,0.0368313,0.0338442,0.0311031,0.0285941,0.0263089,0.0242338,0.0223442,0.0206153,0.0190274,0.0175632,0.210971
1991,6.2198,5.83782,3.83316,4.56293,4.35885,5.97957,3.0186,2.14391,1.60949,3.08319,1.81401,2.2382,4.66209,1.79112,1.14862,0.868313,0.634503,0.674603,0.622171,0.488411,0.446203,0.415816,0.456134,0.35013,0.318803,0.293924,0.269446,0.292623,0.276068,0.214119,0.397712,0.24367,0.223504,0.205403,0.189085,0.174182,0.160539,0.14798,0.136446,0.125857,0.116043,0.106969,0.0986327,0.0909453,0.0838221,0.077277,0.071215,0.0655912,0.06035,0.0554835,0.0509769,0.0468072,0.0429408,0.0393845,0.0361412,0.0331854,0.0304867,0.0280142,0.0257453,0.0236685,0.0217769,0.0200592,0.0184951,0.0170641,0.0157497,0.189167
1992,16.997,5.74318,5.39047,3.53942,4.21216,4.01633,5.4767,2.73602,1.92237,1.43266,2.7346,1.6066,1.98128,4.12621,1.58515,1.01651,0.768436,0.561518,0.597005,0.550603,0.432229,0.394876,0.367985,0.403665,0.309855,0.282131,0.260114,0.238451,0.258963,0.244312,0.189489,0.351963,0.215641,0.197795,0.181776,0.167335,0.154145,0.142072,0.130958,0.120751,0.11138,0.102695,0.0946642,0.087287,0.0804838,0.07418,0.0683878,0.0630232,0.0580462,0.053408,0.0491012,0.045113,0.041423,0.0380013,0.0348541,0.0319839,0.0293681,0.0269798,0.0247917,0.0227838,0.0209459,0.0192719,0.0177518,0.0163677,0.0151012,0.181345
1993,42.5898,15.6945,5.30309,4.97738,3.26646,3.87422,3.65725,4.90518,2.40987,1.67421,1.24077,2.36297,1.38713,1.71014,3.56119,1.36804,0.87727,0.663174,0.484599,0.515224,0.475178,0.37302,0.340784,0.317576,0.348369,0.267409,0.243483,0.224482,0.205787,0.223489,0.210845,0.163532,0.303749,0.186101,0.1707,0.156875,0.144412,0.13303,0.12261,0.113018,0.10421,0.0961225,0.0886272,0.0816965,0.0753299,0.0694587,0.0640184,0.0590197,0.0543899,0.0500947,0.0460918,0.0423751,0.0389332,0.0357486,0.0327957,0.0300796,0.0276025,0.0253451,0.0232839,0.0213956,0.0196627,0.0180766,0.0166319,0.0153201,0.0141255,0.169536
1994,38.9489,39.3262,14.4918,4.89663,4.58889,2.98125,3.42805,3.07144,3.906,1.85121,1.26343,0.929662,1.76594,1.03574,1.27653,2.65795,1.02101,0.654724,0.494937,0.361662,0.384517,0.35463,0.278388,0.25433,0.23701,0.259991,0.19957,0.181714,0.167533,0.153581,0.166792,0.157355,0.122045,0.226691,0.138889,0.127395,0.117077,0.107776,0.0992813,0.091505,0.0843465,0.0777726,0.0717371,0.0661433,0.0609708,0.0562194,0.0518376,0.0477775,0.0440469,0.0405917,0.0373861,0.0343987,0.0316249,0.0290562,0.0266795,0.0244757,0.0224487,0.0206,0.0189152,0.017377,0.0159677,0.0146745,0.0134907,0.0124126,0.0114335,0.137068
1995,13.3407,35.9643,36.3126,13.3813,4.51874,4.21888,2.71038,3.05942,2.69033,3.3784,1.59117,1.08321,0.796326,1.51219,0.886812,1.09294,2.27564,0.874146,0.560546,0.423742,0.309638,0.329206,0.303618,0.238343,0.217746,0.202917,0.222592,0.170862,0.155575,0.143434,0.131489,0.142799,0.13472,0.10449,0.194082,0.11891,0.109069,0.100236,0.0922729,0.085,0.0783423,0.0722136,0.0665853,0.0614179,0.0566288,0.0522004,0.0481324,0.044381,0.0409049,0.0377109,0.0347527,0.0320083,0.0294506,0.0270757,0.0248765,0.0228418,0.0209549,0.0192195,0.0176368,0.0161943,0.0148774,0.0136708,0.0125636,0.0115501,0.0106271,0.12714
1996,11.7608,12.3184,33.2084,33.5299,12.3523,4.16384,3.86717,2.46312,2.75629,2.40964,3.01714,1.41935,0.965838,0.709932,1.34806,0.790546,0.974288,2.02859,0.779246,0.499691,0.377739,0.276023,0.293466,0.270656,0.212468,0.194106,0.180887,0.198427,0.152313,0.138685,0.127862,0.117214,0.127296,0.120095,0.0931457,0.173012,0.106001,0.0972284,0.089354,0.0822554,0.075772,0.0698372,0.0643738,0.0593565,0.0547501,0.050481,0.0465333,0.042907,0.0395628,0.0364641,0.0336169,0.0309798,0.0285333,0.0262533,0.0241363,0.0221758,0.020362,0.01868,0.0171329,0.015722,0.0144362,0.0132622,0.0121867,0.0111997,0.0102962,0.122811
1997,8.81866,10.8596,11.3744,30.6636,30.9498,11.3715,3.79794,3.46905,2.1713,2.40112,2.08697,2.60711,1.22546,0.833667,0.612723,1.16343,0.682266,0.840837,1.75072,0.672509,0.431246,0.325998,0.238214,0.253268,0.233583,0.183365,0.167518,0.15611,0.171247,0.13145,0.119689,0.110348,0.101158,0.10986,0.103645,0.080387,0.149313,0.0914812,0.0839104,0.0771146,0.0709884,0.0653931,0.0602712,0.0555561,0.0512261,0.0472507,0.0435663,0.0401593,0.0370297,0.0341436,0.0314694,0.0290122,0.0267363,0.0246249,0.0226572,0.0208302,0.0191383,0.0175729,0.0161213,0.0147861,0.0135685,0.0124588,0.0114456,0.0105174,0.00966557,0.114874
1998,34.9199,8.14289,10.0274,10.5028,28.2994,28.4666,10.3492,3.39509,3.04477,1.88227,2.0688,1.79371,2.23879,1.05201,0.715597,0.525925,0.998607,0.585605,0.721708,1.50268,0.577227,0.370146,0.27981,0.204464,0.217385,0.200488,0.157385,0.143784,0.133992,0.146984,0.112826,0.102731,0.094714,0.0868259,0.0942946,0.08896,0.0689976,0.128158,0.07852,0.0720219,0.0661889,0.0609306,0.0561281,0.0517319,0.0476848,0.0439683,0.0405561,0.0373938,0.0344695,0.0317833,0.0293061,0.0270108,0.0249017,0.0229483,0.021136,0.0194471,0.017879,0.0164268,0.0150831,0.0138372,0.0126912,0.0116461,0.0106936,0.009824,0.00902726,0.106895
1999,13.0362,32.244,7.51891,9.25895,9.69115,25.9981,25.817,9.19003,2.95147,2.6093,1.60164,1.7553,1.52032,1.89687,0.891231,0.606204,0.445519,0.845929,0.49607,0.611363,1.27293,0.488972,0.313552,0.237028,0.173202,0.184147,0.169835,0.133322,0.1218,0.113505,0.124511,0.0955751,0.0870237,0.0802325,0.0735505,0.0798773,0.0753584,0.0584481,0.108563,0.0665146,0.06101,0.0560689,0.0516146,0.0475463,0.0438222,0.040394,0.0372457,0.0343552,0.0316764,0.0291993,0.0269238,0.0248253,0.0228809,0.0210943,0.0194396,0.0179044,0.0164737,0.0151453,0.0139152,0.012777,0.0117215,0.0107508,0.00986545,0.00905861,0.00832194,0.0981981
2000,4.30227,12.0372,29.7732,6.94273,8.54819,8.93875,23.9111,23.6315,8.37137,2.67976,2.36525,1.45089,1.58972,1.37679,1.71774,0.80706,0.548949,0.40344,0.766031,0.449216,0.55362,1.1527,0.442788,0.283937,0.214641,0.156843,0.166755,0.153794,0.120729,0.110296,0.102785,0.112751,0.086548,0.0788043,0.0726546,0.0666037,0.0723329,0.0682408,0.0529277,0.0983095,0.0602323,0.0552476,0.0507732,0.0467396,0.0430556,0.0396832,0.0365788,0.0337279,0.0311104,0.0286845,0.0264414,0.0243808,0.0224806,0.0207198,0.0191019,0.0176035,0.0162133,0.0149178,0.0137148,0.0126009,0.0115702,0.0106144,0.00973537,0.00893366,0.00820302,0.0964592
